,crs,lat,lon,name,tiploc,toc
353,BFR,51.511807863865975,-0.10333206712443484,London Blackfriars,BLFR,TL
354,HOD,0.0,0.0,Hollinwood,HOLINWD,NT
355,SCT,58.4829906214691,-3.552049792086418,Scotscalder,SCSCLDR,SR
356,RUG,52.37909277406321,-1.2504844056581146,Rugby,RUGBY,VT
357,SRS,51.39192556811119,-0.0882999731671392,Selhurst,SELHRST,SN
358,MLF,51.16331747107855,-0.6369483542335653,Milford (Surrey),MLFORLP,SW
359,PNA,51.65891738766915,-4.722054956437404,Penally,PNALLY,AW
360,STU,51.301066862213275,1.1222552816532474,Sturry,STURRY,SE
361,TWB,55.60574042621791,-2.7595311314552293,Tweedbank,TWDBANK,SR
362,YSM,51.6409325818712,-3.241295319664947,Ystrad Mynach,YSTRADM,AW
363,JEQ,52.48943298557931,-1.9132127550882023,Jewellery Quarter,BHAMJEW,LM
364,PTW,55.50169620707306,-4.615156230936393,Prestwick Town,PWCK,SR
365,EBK,51.43763362127064,-3.206137387122615,Eastbrook,EASTBRK,AW
366,PER,51.66992041786625,-3.3599436449947055,Penrhiwceiber,PNRHCBR,AW
367,CWM,51.65658419128251,-3.0162033039507308,Cwmbran,CWMBRAN,AW
368,ING,56.456472528739745,-3.0573977003418316,Invergowrie,INVGWRE,SR
369,RBS,54.60988796718284,-1.112661204774171,British Steel Redcar,REDCBSC,NT
370,HLG,52.4369076910224,-1.8456508656424881,Hall Green,HLGN,LM
371,LSN,55.90138256910659,-3.544350818643811,Livingston North,LVNSTNN,SR
372,RML,53.41401013760736,-2.0893264853815525,Romiley,ROMILEY,NT
373,BUU,51.633655747389525,0.8140278287738434,Burnham-on-Crouch,BRNMONC,LE
374,ZBC,51.49031,-0.2134,Barons Court Underground,BRNSTLT,LT
375,CPN,51.016533309252374,-4.024721812383304,Chapleton,CHAPLTN,GW
376,ROG,57.988711987913064,-4.1581849330518015,Rogart,ROGART,SR
377,LVG,55.871691930359184,-3.5015691140620104,Livingston South,LVNSTNS,SR
378,HTC,53.42555829026513,-2.1790415060301433,Heaton Chapel,HTCP,NT
379,KGN,50.93607219373755,-3.905410632933094,Kings Nympton,KNYMPTN,GW
380,LCC,57.621756226518144,-4.809048773004652,Lochluichart,LCHLCHR,SR
381,DCG,57.33700072249785,-5.637130566251576,Duncraig,DUNCRAG,SR
382,TOD,53.71381610007096,-2.099659168967867,Todmorden,TODMRDN,NT
383,WEA,51.513503680344456,-0.32013327441965683,West Ealing,WEALING,GW
384,SOK,51.570212143736754,-0.308462437181778,South Kenton,SKENTON,LT
385,SLA,55.926687214026124,-3.2434565047305104,Slateford,SLATEFD,SR
386,HLC,56.00420690277842,-4.732757753398864,Helensburgh Central,HLNSBRC,SR
387,LGJ,51.46629577731621,-0.10218207794252922,Loughborough Junction,LBGHJN,TL
388,PWC,0.0,0.0,Prestwich Metrolink (Bus),PWCH,ZB
389,HED,53.36447767163343,-2.8301338990336697,Halewood,HALW,NT
390,ATH,52.578969537813265,-1.5528113308937872,Atherstone,ATHRSTN,LM
391,EYN,51.36271841950398,0.20439312926986475,Eynsford,EYNSFD,SE
392,SOT,53.007978436382714,-2.1809873296066558,Stoke-on-Trent,STOKEOT,VT
393,CAC,55.8879418580705,-3.8877110444554175,Caldercruix,CLDRCRX,SR
394,SRC,51.418728017544645,-0.13600984942674885,Streatham Common,STRHCOM,SN
395,WIS,0.0,0.0,Wisbech Horsefair (Bus),WISBBUS,ZB
396,MSO,53.52341838704696,-2.1710228330004577,Moston,MSTN,NT
397,BEU,50.8550468574776,-1.5047494907054941,Beaulieu Road,BLIEURD,SW
398,XSK,0.0,0.0,Southampton Western Docks,SOTDWD,PC
399,ZBK,51.5393,0.0817,Barking Underground,BARKGLT,LT
400,BNR,54.95954259529612,-1.461353275208675,Brockley Whins (T & W Metro),BRWHINS,TW
401,FLS,0.0,0.0,Failsworth,FALSWTH,NT
402,LOH,53.724242814434305,-2.68748331991519,Lostock Hall,LSTH,NT
403,MIL,51.6130909542498,-0.24923971283812835,Mill Hill Broadway,MLHB,TL
404,OHL,52.47093183717112,-2.0561906629362308,Old Hill,OLHL,LM
405,BDW,51.379638316572034,-1.598786116903275,Bedwyn,BEDYN,GW
406,PMA,50.95700018049761,-3.950579400452369,Portsmouth Arms,PRTSMTA,GW
407,WHC,51.58291686864411,-0.019815023124161005,Walthamstow Central,WLTWCEN,LO
408,KDY,56.11205715123655,-3.1670283174746188,Kirkcaldy,KCLD,SR
409,FAZ,53.469083127844634,-2.936723192447611,Fazakerley,FAZKRLY,ME
410,GLC,55.859754790338684,-4.257643235656933,Glasgow Central,GLGC,RT
411,HLU,56.01236201340869,-4.729803949412385,Helensburgh Upper,HLNSBRU,SR
412,LTG,53.26766304277784,-2.4652029707315037,Lostock Gralam,LSTG,NT
413,DLK,51.54814632472448,-0.07570082140922381,Dalston Kingsland,DALSKLD,LO
414,MTN,50.70102899478129,-2.3134496593317087,Moreton (Dorset),MORETON,SW
415,EBL,54.94641358659324,-1.4203139194037617,East Boldon (T & W Metro),EBOLDON,TW
416,CYN,52.051496006399745,-3.7482105026070274,Cynghordy,CYNGHRD,AW
417,CHT,55.536731685417955,-1.7063751469664243,Chathill,CHHL,NT
418,HPT,52.3914141501688,-2.9120595833540146,Hopton Heath,HOPTONH,AW
419,ALO,56.11778819219982,-3.790055586305255,Alloa,ALLOA,SR
420,PMS,50.79849359441136,-1.0909110478613053,Portsmouth & Southsea,PSEA,SW
421,CON,56.45235146275262,-5.3854408423729705,Connel Ferry,CONNELF,SR
422,WNC,51.48326612701557,-0.6103799247307021,Windsor & Eton Central,WINDSEC,GW
423,BET,51.523915395974285,-0.05956804087052071,Bethnal Green,BTHNLGR,LO
424,SST,51.901436440474555,0.19978087452933835,Stansted Mountfitchet,STANMFC,LE
425,ESH,51.37988927380555,-0.3533378261942159,Esher,ESHER,SW
426,WSE,50.933763855056114,0.7022616615985646,Winchelsea,WINCSEA,SN
427,XBD,0.0,0.0,Lyneham Camp (Bus),LYNECMP,ZB
428,CSS,51.356548476594966,-0.3081575636500277,Chessington South,CHSSS,SW
429,CSL,52.62728638947704,-2.2017628137333145,Codsall,CODSALL,LM
430,CPA,56.84282591316124,-5.1219564407639675,Corpach,CORPACH,SR
431,HGF,53.53385055940274,-2.4948215406378895,Hag Fold,HAGFOLD,NT
432,SRD,51.46750506952694,-2.5662168284696207,Stapleton Road,STPLTNR,GW
433,UPM,51.559106197898565,0.25088392480396865,Upminster,UPMNSTR,CC
434,BSJ,52.129476371735144,-0.4675010105918842,Bedford St Johns,BESJOHN,LM
435,RYB,56.888363179145095,-4.8372420520421215,Roy Bridge,ROYBDGE,SR
436,DMP,51.345697372422094,1.4258186362823204,Dumpton Park,DUMPTNP,SE
437,LYT,50.76091046687727,-1.537161991001282,Lymington Town,LMTNTWN,SW
438,WHE,53.824015495373914,-2.4122529909136268,Whalley,WHALLEY,NT
439,HKC,51.54710307555882,-0.056057609636737116,Hackney Central,HACKNYC,LO
440,HYC,53.451881717823916,-2.085250132298221,Hyde Central,HYDEC,NT
441,PEW,51.342191393392405,-1.7706752147335356,Pewsey,PEWSEY,GW
442,AHN,53.4912712733896,-2.094312273592711,Ashton-under-Lyne,ASHONUL,NT
443,PRW,50.21657711219791,-5.11206911064482,Perranwell,PERANWL,GW
444,CKL,54.54167767053412,-3.5821639937524865,Corkickle,CRCK,NT
445,DOD,53.54432310790814,-1.531690739537414,Dodworth,DODWRTH,NT
446,WTA,55.9143167563865,-3.2843391469486276,Wester Hailes,WHAILES,SR
447,PAW,54.9527,-1.5414,Pelaw (T & W Metro),PELAWTW,TW
448,WBE,0.0,0.0,Wadebridge Bus Station,WDBDGBS,ZB
449,AYP,51.43545074209875,0.12573707258458985,Albany Park,ALBNYPK,SE
450,NEW,55.93312038970162,-3.090843369712456,Newcraighall,NCRAGHA,SR
451,ORE,50.86694650567125,0.5915678864183034,Ore,OREE,SN
452,CTB,0.0,0.0,"Castlebay, Barra (Bus)",CSBY,ZB
453,HAS,52.34681424161992,1.5056673864896757,Halesworth,HALSWTH,LE
454,KWG,51.477071505387414,-0.2850535827780554,Kew Gardens,KEWGRDN,LT
455,SIR,0.0,0.0,Private Charter,SINFINN,PC
456,EXG,55.86154970103413,-4.283588682142815,Exhibition Centre,EXHIBTC,SR
457,HIL,53.62210445117547,-3.0247163439543088,Hillside,HILLSID,ME
458,MPL,53.40069088158731,-2.0572633095536417,Marple,MARPLE,NT
459,SDA,51.33022872231719,0.44824123983778225,Snodland,SNODLND,SE
460,BKA,51.288736829389016,-0.38402067131111095,Bookham,BOOKHAM,SW
461,BNT,53.432114847602904,-2.1351198799067452,Brinnington,BRNGTN,NT
462,HKW,51.54340859032718,-0.02491985130768602,Hackney Wick,HACKNYW,LO
463,ACR,53.75296957669655,-2.369547770205079,Accrington,ACRNGTN,NT
464,QRP,51.4735643467626,-0.0573135676937522,Queens Road Peckham,PCKHMQD,SN
465,MDG,51.395973166177534,-1.1777111832007257,Midgham,MIDGHAM,GW
466,MUK,0.0,0.0,Muck (Bus),MUCK,ZB
467,BAW,51.331579805088744,-0.7767409865931416,Blackwater,BCKWATR,GW
468,MEX,53.4909906778526,-1.2885613401038845,Mexborough,MEXBRGH,NT
469,ADK,53.47134226395536,-2.2138838842383604,Ardwick,ARDWICK,NT
470,DNY,54.46615164504401,-0.9109557967312526,Danby,DANBY,NT
471,GXX,0.0,0.0,Gourock Pier (Bus),GOURPIE,ZB
472,HIN,53.5422351078765,-2.5755016316590877,Hindley,HINDLEY,NT
473,PYG,55.84734834169205,-4.424506320272606,Paisley Gilmour Street,PSLYGST,SR
474,PRA,55.50903413058006,-4.614169982175123,Prestwick Intl Airport,PWCKAPT,SR
475,DDP,52.52464968997138,-2.0494795543777355,Dudley Port,DUDLPT,LM
476,NMK,52.23794223147221,0.40620825657474535,Newmarket,NWMKET,LE
477,KGL,51.70635407333809,-0.4384219336413307,Kings Langley,KLGL,LM
478,MLN,55.94136407239755,-4.314580331436929,Milngavie,MLGV,SR
479,FML,51.311860193864256,-0.746991327287048,Frimley,FRIMLEY,SW
480,NTR,54.33307043315577,-1.441273014849191,Northallerton,NLRTN,TP
481,SDW,51.269901433041206,1.3425680679307108,Sandwich,SWCH,SE
482,BBW,53.621039094222894,-1.7934320912285353,Berry Brow,BERRYB,NT
483,DID,51.61095262813155,-1.2428934666610905,Didcot Parkway,DIDCOTP,GW
484,SOG,51.01996573156394,0.3638681279567043,Stonegate,SNGT,SE
485,LHR,0.0,0.0,Heathrow Airport (Bus),HTRW,ZB
486,HAI,51.35247585238718,0.4449317874378512,Halling,HALG,SE
487,PWL,52.887832505759135,-4.416697424598288,Pwllheli,PWLHELI,AW
488,WCF,51.53733148675008,0.6914658883353497,Westcliff,WCLIFF,CC
489,HGG,51.53870359463006,-0.07566654543225616,Haggerston,HAGGERS,LO
490,CMR,52.93008230803056,1.2928244096264836,Cromer,CMER,LE
491,ALX,55.98508194911676,-4.577484177013137,Alexandria,ALXANDR,SR
492,XAA,0.0,0.0,Galashiels (Bus),BRWCGAL,ZB
493,COO,51.557460949042174,-0.7220790379968764,Cookham,COOKHAM,GW
494,MRS,51.735760586118694,-0.8293336932226391,Monks Risborough,MNKRISB,CH
495,YRT,52.80895537337625,-2.7364610874438946,Yorton,YORTON,AW
496,BEN,54.115515689327516,-2.510676138109706,Bentham,BNTHAM,NT
497,GOB,52.89351311557426,-3.0371725415984145,Gobowen,GOBOWEN,AW
498,HAL,53.37871596370728,-2.347356752923866,Hale,HALE,NT
499,CAY,55.85487150193085,-4.178572149943831,Carntyne,CNTY,SR
500,SSF,0.0,0.0,"Seaton, Devon (Bus)",SEATNSF,ZB
501,BUI,55.816925074960515,-4.2023893240217705,Burnside,BRSDE,SR
502,SEL,54.416583603684806,-3.5104564274443253,Sellafield,SELAFLD,NT
503,WIM,51.42127371866525,-0.2063686576928071,Wimbledon,WDNLUL,SW
504,YRD,52.421500818440244,-1.8543803043900209,Yardley Wood,YRDLYWD,LM
505,CHN,51.70287431734244,-0.02395971939804669,Cheshunt,CHESHNT,LE
506,HFX,53.720959084760786,-1.8535747288747542,Halifax,HLFX,NT
507,ELD,51.22732659082749,-0.17082306188471091,Earlswood (Surrey),EARLSWD,SN
508,HNY,0.0,0.0,Hanley (Bus),STOKHAN,ZB
509,TOK,50.90111338242382,0.6130509716152298,Three Oaks,THOKLB,SN
510,PBN,48.8809,2.3553,Paris Nord,PARISND,ES
511,TED,51.42447885135472,-0.3327059798315425,Teddington,TEDNGTN,SW
512,HKM,53.19500333369731,-0.6001964539283414,Hykeham,HYKEHAM,EM
513,GRS,55.887693410701466,-4.365004452962736,Garscadden,GSCD,SR
514,DSL,53.358181062848054,-2.0424815232310087,Disley,DISLEY,NT
515,HDE,50.93231779614968,-1.2945033499725416,Hedge End,HEDGEND,SW
516,BNP,51.07396761736103,-4.06311678114852,Barnstaple,BRNSTPL,GW
517,KNS,55.813314491870216,-4.325246101222722,Kennishead,KENISHD,SR
518,LAK,52.44739876026481,0.5351976282324373,Lakenheath,LAKNHTH,LE
519,TUH,51.43985930266687,-0.10507676152175217,Tulse Hill,TULSEH,SN
520,BSY,51.54516384536102,-0.20230872661681343,Brondesbury,BRBY,LO
521,FOX,54.25866629865523,-3.2160614708759887,Foxfield,FOXFILD,NT
522,SHR,52.71192676795479,-2.749761144951977,Shrewsbury,SHRWBY,AW
523,WMG,51.73635033380392,-0.21069174517156944,Welham Green,WELHAMG,GN
524,HLF,55.920091301901486,-4.320274100697253,Hillfoot,HLFT,SR
525,PMR,51.470032278229645,-0.06941440763101693,Peckham Rye,PCKHMRY,SN
526,PDK,0.0,0.0,Pembroke Dock Ferry Term,PEMBFTM,ZF
527,SGR,51.467784228261124,0.19049134611864152,Slade Green,SLADEGN,SE
528,FRE,53.566051487778815,-3.071829394658652,Freshfield,FRSHFLD,ME
529,SDG,51.09036856293132,1.0660427704251827,Sandling,SDLG,SE
530,DMR,55.91192805573142,-4.426680836378344,Dalmuir,DALMUIR,SR
531,TRF,51.59146041493193,-3.3251177491921586,Trefforest,TREFRST,AW
532,LZB,54.75043515788677,-2.703208593363997,Lazonby & Kirkoswald,LAZKRKO,NT
533,KCK,51.34578762936398,0.13084706073294605,Knockholt,KNCKHLT,SE
534,LLW,52.666779626471325,-4.087678883867072,Llwyngwril,LYNGRIL,AW
535,DCT,51.50050408040968,-3.2339167786478193,Danescourt,DANESCT,AW
536,HRM,51.24483081366307,0.6723993422194765,Harrietsham,HRSM,SE
537,WCM,52.15109797890159,1.3986801343035622,Wickham Market,WCKHMMR,LE
538,FEA,53.679064725180496,-1.3584441326728776,Featherstone,FTHRSTN,NT
539,HNH,51.45330316857944,-0.10228916719167419,Herne Hill,HERNEH,SE
540,MCO,53.47403006615655,-2.241995406797514,Manchester Oxford Road,MNCROXR,NT
541,LER,51.56355261158478,0.008416396367203939,Leytonstone High Road,LYTNSHR,LO
542,XAV,0.0,0.0,Helston (Bus),HLSTCOI,ZB
543,RAU,52.98520279700324,-0.4566061907096192,Rauceby,RAUCEBY,EM
544,HMW,51.41452265176211,-0.31248952837907124,Hampton Wick,HAMWICK,SW
545,SJS,51.580979040166206,-0.0329184538416972,St James Street,STJMSST,LO
546,TEA,54.5181309447667,-1.4253114371461526,Tees-side Airport,TSDARPR,NT
547,CUL,0.0,0.0,Cumbrae Slip (Bus),CUMBRAE,ZB
548,LNR,51.962584894366564,-3.8716737984036493,Llanwrda,LLWRDA,AW
549,BEE,52.92075314328905,-1.2076579248609383,Beeston,BESTON,EM
550,MTV,55.84020059808293,-4.133669128525143,Mount Vernon,MNTVRNN,SR
551,BSV,53.673339376161884,-2.660829852861463,Buckshaw Parkway,CHORBUK,NT
552,DAL,56.40118807919738,-4.983552010156044,Dalmally,DLMALLY,SR
553,KTN,51.5504930446158,-0.14036498220597016,Kentish Town,KNTSHTN,LT
554,TRA,53.45481560670526,-2.3106311180483594,Trafford Park,TRFDPK,NT
555,AMB,53.06051468384517,-1.4806974498607373,Ambergate,AMBERGT,EM
556,GOX,53.676700979783654,-0.3371204815499558,Goxhill,GOXHILL,NT
557,PLT,51.74663017090287,-3.278955816478878,Pontlottyn,PNTLTYN,AW
558,ATT,57.395035629376764,-5.455577000042555,Attadale,ATADALE,SR
559,POK,50.731086084416,-1.8251020610348874,Pokesdown,POKSDWN,SW
560,STI,54.9182,-1.3829,Stadium of Light (T & W Metro),STDI,TW
561,HOO,53.297197164029875,-2.977009255328369,Hooton,HOOTON,ME
562,KGS,52.02134961477059,-1.280930579507839,Kings Sutton,KINSSTN,CH
563,KTW,51.54654598126563,-0.1466555103053037,Kentish Town West,KNTSHTW,LO
564,ZPC,51.5101,-0.134,Piccadilly Circus Underground,PICDYCR,LT
565,UTT,52.89678930342233,-1.8572546362577007,Uttoxeter,UTOXETR,EM
566,BLH,55.81706228689023,-4.0244990359818775,Bellshill,BLSHL,SR
567,BGA,52.62344106360133,1.4184162496752097,Brundall Gardens,BRUNDLG,LE
568,XAP,0.0,0.0,Dartmouth (Bus),DRTMPON,ZB
569,PRT,53.33649590144468,-3.4071316897149937,Prestatyn,PSTA,AW
570,CPT,51.56164206099666,-0.05702465189169915,Clapton,CLAPTON,LO
571,LET,51.97996217934114,-0.22926415297673805,Letchworth Garden City,LTCE,GN
572,PSN,51.43331766141778,-2.607741549711272,Parson Street,PARSNST,GW
573,PNE,51.41933204379695,-0.05422053050646928,Penge East,PNGEE,SE
574,NFD,52.40819011437692,-1.965851441002928,Northfield,NRTF,LM
575,LTV,52.68689237966971,-1.800228902318383,Lichfield Trent Valley,LCHTTVH,LM
576,CBG,52.19406538737189,0.13745646801078112,Cambridge,CAMBDGE,LE
577,NPD,53.80448227500784,-1.6807923189311682,New Pudsey,NPUD,NT
578,ETL,51.484829382760225,0.4129277981342489,East Tilbury,ETILBRY,CC
579,LTV,52.68689237966971,-1.800228902318383,Lichfield Trent Valley,LCHTTVL,LM
580,SNI,53.69311240846523,-1.0284597678243106,Snaith,SNAITH,NT
581,AVN,51.50036043142757,-2.699466087928703,Avonmouth,AVONMTH,GW
582,TEN,51.672942788019206,-4.706695850623448,Tenby,TENBY,AW
583,PTG,55.93351370491778,-4.689825643491073,Port Glasgow,PTGLSGW,SR
584,SPF,56.294969399104104,-3.0524480742426587,Springfield,SPFD,SR
585,TBD,51.116921878664904,-0.16118407605786683,Three Bridges,THBDGS,SN
586,SLD,53.48658566966817,-2.2757492966098565,Salford Crescent,SLFDCT,NT
587,GOE,53.53418775884395,-1.3128076810712688,Goldthorpe,GLDTHRP,NT
588,SMY,51.39474740698485,0.10638359303547118,St Mary Cray,STMRYC,SE
589,DBY,52.916546205330725,-1.4633546510970457,Derby,DRBY,EM
590,HXX,51.47140387039747,-0.4543326813487261,Heathrow Airport T123,HTRWAPT,HX
591,THO,50.91057448043982,-2.5789871712917596,Thornford,THFORD,GW
592,PRE,53.75685774699433,-2.7081278479201925,Preston,PRSTFGT,VT
593,KWN,55.655949795828704,-4.710018539496418,Kilwinning,KILWNNG,SR
594,PRE,53.75685774699433,-2.7081278479201925,Preston,PRSTN4B,VT
595,HWH,54.967847642210856,-2.463564961481619,Haltwhistle,HLTWHST,NT
596,CNN,51.54873038160693,-0.09219092385023264,Canonbury,CNNBELL,LO
597,BOH,50.84274583190151,-0.8474311893773843,Bosham,BOSHAM,SN
598,OPK,53.461896316121724,-2.9633154375890705,Orrell Park,ORELPKH,ME
599,BDB,53.44097215219012,-2.016520775436163,Broadbottom,BRBM,NT
600,XEO,0.0,0.0,Porthcawl (Bus),PCWLJST,ZB
601,LCK,53.634731633888244,-1.8007907560092655,Lockwood,LKWD,NT
602,NFL,51.445844388643934,0.3243334785110315,Northfleet,NRTHFLT,SE
603,TNP,51.61976102867766,-3.448869179147853,Tonypandy,TNYPNDY,AW
604,FOC,56.39388185142366,-5.112477644075156,Falls of Cruachan,FLSCRHN,SR
605,HYM,55.94580677316036,-3.218449423339208,Haymarket,HAYMRKT,SR
606,HIT,51.95328071619504,-0.2634808343784135,Hitchin,HITCHIN,GN
607,CLE,53.56190435620549,-0.02922092460659578,Cleethorpes,CLTHRPS,TP
608,PAL,51.61831245275923,-0.11043663654680623,Palmers Green,PALMRSG,GN
609,ARD,57.88145185839395,-4.362089188567635,Ardgay,ARDGAY,SR
610,BUS,55.78033815722443,-4.262200692286819,Busby,BUSBY,SR
611,EIG,0.0,0.0,Eigg (Bus),EIGG,ZB
612,LGE,52.88498606260129,-1.28752053359377,Long Eaton,LNGEATN,EM
613,TUL,56.884277708797306,-4.701321035135001,Tulloch,TULLOCH,SR
614,ABD,57.14370353025304,-2.098685127567237,Aberdeen,ABRDEEN,SR
615,BRO,56.515865976726694,-4.762992730363308,Bridge of Orchy,BOORCHY,SR
616,GCT,53.575752224853,-0.13023045918101425,Great Coates,GTCOATS,NT
617,INE,53.27660584377633,-2.8165222811548722,Ince & Elton,INEL,NT
618,XEQ,0.0,0.0,Radstock (Bus),RADSVHL,ZB
619,WTT,52.51237771516032,-1.8844345981100743,Witton,WITTON,LM
620,SWB,0.0,0.0,Swaffham Tourist Inf Ctr (Bus),PBROSTI,ZB
621,TRS,52.25000132000426,0.8086527177788811,Thurston,THUSTON,LE
622,FNC,51.19715204383635,-0.6045488525446758,Farncombe,FRNCMB,SW
623,EBD,51.442971247900026,0.32092084452941283,Ebbsfleet International,EBSFLTI,SE
624,DUR,50.817526019506936,-0.4114686925718698,Durrington-on-Sea,DRNGTOS,SN
625,CSA,50.84192234916986,-1.067328723664641,Cosham,COSHAM,SW
626,PEG,55.178127814198085,-1.6441657964740504,Pegswood,PEGSWD,NT
627,CEA,55.804646464062124,-3.910243951681394,Cleland,CLELAND,SR
628,GCR,51.8655568612833,-2.2384876080416016,Gloucester,GLOSTER,GW
629,TAC,51.881236199354866,-1.2975355391077772,Tackley,TACKLEY,GW
630,MFH,51.71497093109255,-5.040968379059169,Milford Haven,MLFDHVN,AW
631,PRY,52.51648389973053,-1.9019600442781845,Perry Barr,PRYBR,LM
632,RHL,53.318420628970856,-3.489105212383419,Rhyl,RHYL,AW
633,THW,52.50537140494586,-1.9640088540705205,The Hawthorns,HNDSHWT,LM
634,WTH,54.55302988423088,-3.586933067703845,Whitehaven,WHITHVN,NT
635,KNG,51.41274940926815,-0.3011657769480034,Kingston,KGSTON,SW
636,MIK,53.788835190606726,-1.3267931022102366,Micklefield,MCKLFLD,NT
637,LRG,58.001828751738465,-4.399888797119743,Lairg,LAIRG,SR
638,EPS,51.33439088535499,-0.2687776712499157,Epsom,EPSM,SN
639,WBQ,53.386006662850924,-2.6023641535867097,Warrington Bank Quay,WRGTNBQ,VT
640,CUW,51.8405377621609,-4.731841705223198,Clunderwen,CLYNDRW,AW
641,DTG,53.44932899870097,-1.9702985554190955,Dinting,DNTG,NT
642,ACT,51.40624186725653,-0.6758332238760294,Ascot,ASCOT,SW
643,BID,53.40913486672331,-3.078560544088112,Bidston,BDSTON,ME
644,BWG,55.931078198331456,-4.493841467520096,Bowling,BOWLING,SR
645,BMP,54.93238879627023,-2.702947172784327,Brampton (Cumbria),BRMPTNC,NT
646,CLT,51.79400062557835,1.1540916941899868,Clacton-on-Sea,CLACTON,LE
647,BCH,51.37749032788524,1.301408462707313,Birchington-on-Sea,BCNGNOS,SE
648,XDJ,0.0,0.0,Plymouth Saltash Road (Bus),PLYMSAL,ZB
649,BEF,51.54394305582183,0.5617133707099743,Benfleet,BENFLET,CC
650,HMS,58.11743837217153,-3.6586875663052796,Helmsdale,HELMSDL,SR
651,KEY,50.38987792799004,-4.179599118407663,Keyham,KEYHAM,GW
652,MOS,53.76497454423751,-2.942934486838571,Moss Side,MSSD,NT
653,PTK,55.86988679324576,-4.3088062490911,Partick,PTCK,SR
654,SGN,51.533747652663806,-0.33670439340257413,South Greenford,SGFORD,GW
655,SOR,51.383143587660655,0.37809691905408566,Sole Street,SOLEST,SE
656,DBD,53.572629419788655,-1.6632103594393473,Denby Dale,DNDL,NT
657,BSP,51.54069727523689,-0.210127657445777,Brondesbury Park,BRBYPK,LO
658,SEE,50.831263409770195,0.030641251314194845,Southease,SESABUS,SN
659,ATW,0.0,0.0,Alton Towers (Bus),ALTT,ZB
660,CNR,56.39047510440467,-4.618433482170724,Crianlarich,CRNLRCH,SR
661,CRT,51.257263703857966,1.0180392815707564,Chartham,CHARTHM,SE
662,SUG,52.08226812613961,-3.686948750962121,Sugar Loaf,SGRLOAF,AW
663,HGM,51.42655712784943,0.46627771137257834,Higham,HIGM,SE
664,WNG,51.48819395882897,-3.229652282501059,Waun-gron Park,WAUNGRN,AW
665,DUM,55.84464767661762,-4.301238978621025,Dumbreck,DUMBRCK,SR
666,PMR,51.470032278229645,-0.06941440763101693,Peckham Rye,PKHMRYC,SN
667,CRB,54.966259427577626,-2.0184000800629076,Corbridge,CRBG,NT
668,NFA,51.6485816994866,0.681658806123495,North Fambridge,FAMBDGE,LE
669,AGV,51.81668808803388,-3.0096467667070144,Abergavenny,ABRGVNY,AW
670,HAG,52.422488087376465,-2.14641708606898,Hagley,HAGLEY,LM
671,CEL,53.270308211359996,-2.280577001806842,Chelford,CHELFD,NT
672,HWK,0.0,0.0,Hawick (Bus),HAWICK,ZB
673,HGD,51.414908545734725,-1.5122869950944067,Hungerford,HUNGRFD,GW
674,BWN,52.625434581024855,-2.0176843687870076,Bloxwich North,BLOXN,LM
675,KVD,55.893554631769526,-4.309572525486528,Kelvindale,DAWSHLM,SR
676,RUS,54.470189097071874,-0.6277717087195566,Ruswarp,RUSWARP,NT
677,CLV,52.27708876003458,-1.696559841761354,Claverdon,CLAVRDN,LM
678,RNH,53.41712000449921,-2.7664002129641996,Rainhill,RHIL,NT
679,CIC,0.0,0.0,Park Lane (Bus),CIVI,ZB
680,EWW,51.350043013973966,-0.25698661099604886,Ewell West,EWELW,SW
681,HHY,51.546175290908955,-0.103763713575122,Highbury & Islington,HGHI,LT
682,APP,54.58034486473816,-2.486692218601386,Appleby,APBY,NT
683,HKN,53.03828239753967,-1.1958115023503497,Hucknall,HUCKNAL,EM
684,MSN,53.60318457300066,-1.9307497923692394,Marsden,MRSN,NT
685,XDR,0.0,0.0,Par (Bus),PARRSTA,ZB
686,TPC,53.12309002024613,0.19941515305401458,Thorpe Culvert,TCULVRT,EM
687,EWE,51.34529769645007,-0.24152963050335974,Ewell East,EWELLE,SN
688,GTN,51.46760976771803,-3.189723829542629,Grangetown,GNTN,AW
